rep_id,first_name,last_name,rep_name,site,queue_name,department,job_role,can_transfer_departments,tenure_months,primary_skill_tag,secondary_skill_tag,primary_skill_label,secondary_skill_label,strengths,weaknesses,strain_tier,pressure_index_baseline,qa_score,fcr_30d,repeat_contact_rate,aht_secs,csat_proxy,transfer_rate,escalation_rate,compliance_risk,productivity_index,burnout_index,resilience_index,volatility_index,policy_accuracy,discovery_skill,conflict_tolerance,technical_skill,credit_discipline,ownership_bias,emotional_regulation,aht_pressure_bias,strain_score,weakness_tags,strength_tags
REP00052,Kevin,Ramirez,Kevin Ramirez,NovaWireless,General Support,Call Center,Customer Service Representative,False,25,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls|general_support|generalist,none_flagged,low,0.1359,0.6333,0.6401,0.2974,550.54,0.7237,0.0817,0.2098,0.4136,0.6468,0.48,1.0,0.3144,0.48161764705882343,0.269947178204059,0.0,0.42083656278045195,0.17615322363096841,0.7914268403514086,0.7551020408163265,0.573561524169684,0.30554958825635514,discovery_gap|escalation_prone|credit_leak_risk,accountability_driven
REP00053,Alexander,Wilson,Alexander Wilson,NovaWireless,General Support,Call Center,Customer Service Representative,False,39,general_support,billing_resolution,general_support,billing_support,general_support|billing_resolution|generalist,none_flagged,low,0.1359,0.68,0.6972,0.1928,478.06,0.6046,0.0838,0.0587,0.3222,0.6753,0.3222,0.9792,0.5032,0.5826124567474049,0.5607450653322212,0.7562562562562563,0.5505295293445763,0.42271378473158894,0.5842779903333944,0.49993242330044596,0.538841617880562,0.2663202822923316,none,deescalation_strong
REP00054,Nora,Robinson,Nora Robinson,NovaWireless,General Support,Call Center,Customer Service Representative,False,24,billing_resolution,general_support,billing_support,general_support,billing_resolution|general_support|generalist,none_flagged,medium,0.1359,0.6129,0.6897,0.2651,488.11,0.6875,0.1331,0.1121,0.3638,0.7341,0.4009,0.8363,0.4826,0.4375,0.35974423130386435,0.4889889889889889,0.46757108183079055,0.31049366064202855,0.5260754238957394,0.5277740235166916,0.6410041366461133,0.433977850496278,credit_leak_risk,balanced
REP00055,Ashton,Richardson,Ashton Richardson,NovaWireless,General Support,Call Center,Customer Service Representative,False,31,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,low,0.1359,0.6624,0.6431,0.2403,559.78,0.7486,0.0726,0.1022,0.3812,0.5354,0.3824,0.9423,0.2674,0.5445501730103806,0.42869057547956624,0.5385385385385384,0.45646371341226377,0.2635554356622606,0.7549400091380216,0.8186241383970807,0.3955554430055357,0.2494773876463821,credit_leak_risk,accountability_driven
REP00056,Eleanor,Williams,Eleanor Williams,NovaWireless,General Support,Call Center,Customer Service Representative,False,18,porting_transfer,billing_resolution,porting_support,billing_support,porting_transfer|billing_resolution|generalist,none_flagged,medium,0.1359,0.6325,0.5103,0.3945,574.34,0.6864,0.0932,0.1003,0.3895,0.5051,0.5906,0.7607,0.4783,0.47988754325259503,0.0,0.548048048048048,0.23994377162629751,0.2411653628270839,0.42718703990435625,0.533585619678335,0.5324594257178527,0.6490472371448611,discovery_gap|credit_leak_risk,balanced
REP00057,Oliver,Martinez,Oliver Martinez,NovaWireless,General Support,Call Center,Customer Service Representative,False,29,general_support,network_service,general_support,tech_support,general_support|network_service|generalist,none_flagged,low,0.1359,0.7466,0.7439,0.2147,580.35,0.6733,0.0713,0.0754,0.3272,0.5491,0.3677,0.9778,0.4507,0.726643598615917,0.4998609952738393,0.6726726726726726,0.6873162514577504,0.40922578904774753,0.6865369547574435,0.5708879578321395,0.27712914335582606,0.2841255647528366,none,balanced
REP00058,Zoe,Edwards,Zoe Edwards,NovaWireless,General Support,Call Center,Customer Service Representative,False,39,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,medium,0.1359,0.6256,0.7134,0.2075,531.58,0.7412,0.0199,0.1361,0.4592,0.6114,0.4941,0.8932,0.3734,0.46496539792387553,0.5198776758409787,0.3688688688688688,0.5141747932753914,0.05314270299433499,0.6805882803938947,0.6753615353426139,0.41665372341438667,0.42365859592743027,credit_leak_risk,balanced
REP00059,Jason,Nguyen,Jason Nguyen,NovaWireless,General Support,Call Center,Customer Service Representative,False,21,network_service,billing_resolution,tech_support,billing_support,network_service|billing_resolution|generalist,none_flagged,medium,0.1359,0.5394,0.6736,0.2754,562.05,0.64,0.0843,0.1004,0.301,0.5545,0.4523,0.7903,0.3504,0.2785467128027681,0.3311092577147624,0.5475475475475475,0.36576434114479595,0.47990288643107637,0.3949711507175155,0.706446817137451,0.3830595770543409,0.4588105246164923,discovery_gap|policy_confusion,balanced
REP00060,Faith,Hill,Faith Hill,NovaWireless,General Support,Call Center,Customer Service Representative,False,33,device_support,network_service,device_support,tech_support,device_support|network_service|generalist,none_flagged,low,0.1359,0.7076,0.74,0.2027,493.85,0.7076,0.01,0.0139,0.1774,0.6935,0.241,1.0,0.6065,0.6423010380622838,0.5332221295524049,0.9804804804804805,0.6397358172280905,0.8133261397356353,0.7670402908209633,0.36031896202189473,0.5078816181576082,0.22431868064990612,none,accountability_driven|deescalation_strong
REP00061,Matthew,Shah,Matthew Shah,NovaWireless,General Support,Call Center,Customer Service Representative,False,22,general_support,billing_resolution,general_support,billing_support,general_support|billing_resolution|generalist,none_flagged,medium,0.1359,0.7053,0.6586,0.2469,557.21,0.7117,0.0945,0.0478,0.3868,0.6338,0.4689,0.8488,0.4428,0.6373269896193773,0.41034195162635534,0.8108108108108107,0.524350041272934,0.24844888049635827,0.5788060856979367,0.5815650763616705,0.5276155758838208,0.4650041613020251,credit_leak_risk,deescalation_strong
REP00062,Tristan,Brown,Tristan Brown,NovaWireless,General Support,Call Center,Customer Service Representative,False,25,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls,network_service|fraud_unwanted_calls|generalist,none_flagged,low,0.1359,0.7021,0.7301,0.273,487.68,0.6563,0.0615,0.1287,0.2342,0.6848,0.3147,0.9257,0.5647,0.6304065743944636,0.3377814845704754,0.4059059059059058,0.6200576561292706,0.6601025087671972,0.5937861531547367,0.4168130828490336,0.5080357683963008,0.3262712844648852,discovery_gap,balanced
REP00063,Jeremiah,Allen,Jeremiah Allen,NovaWireless,General Support,Call Center,Customer Service Representative,False,37,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,medium,0.1359,0.6707,0.6919,0.2801,570.07,0.6891,0.0721,0.0912,0.2798,0.6515,0.3927,0.9043,0.4129,0.5624999999999999,0.31804281345565744,0.5935935935935934,0.5331223994452149,0.5370919881305638,0.6159474915943915,0.6219759426949589,0.5090514457482931,0.34639767945829036,discovery_gap,balanced
REP00064,Eleanor,Lewis,Eleanor Lewis,NovaWireless,General Support,Call Center,Customer Service Representative,False,42,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls,network_service|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.6566,0.6303,0.2956,529.41,0.6892,0.0395,0.0651,0.2021,0.61,0.4097,0.9502,0.4403,0.5320069204152248,0.2749513483458439,0.7242242242242242,0.43243896644894386,0.7466954410574589,0.6751267386239113,0.5849439113393702,0.5297255424478071,0.33629279429520925,discovery_gap,balanced
REP00065,Grace,Edwards,Grace Edwards,NovaWireless,General Support,Call Center,Customer Service Representative,False,23,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,medium,0.1359,0.7506,0.6915,0.2585,515.19,0.6749,0.01,0.0942,0.2711,0.7279,0.4433,0.9509,0.4901,0.7352941176470589,0.37809285515707536,0.5785785785785784,0.6189646732479399,0.5605611006204478,0.6543668413861369,0.5176375185835924,0.6288321983096719,0.3840147641037491,none,balanced
REP00066,Ethan,Hill,Ethan Hill,NovaWireless,General Support,Call Center,Customer Service Representative,False,36,device_support,billing_resolution,device_support,billing_support,device_support|billing_resolution|generalist,none_flagged,medium,0.1359,0.7125,0.7594,0.1924,508.18,0.6792,0.1162,0.1179,0.1962,0.6675,0.385,0.8897,0.5458,0.6528979238754326,0.5618571031415069,0.45995995995995986,0.6719413336436801,0.7626112759643917,0.5821763155073347,0.4423570752804433,0.44040026250127706,0.40511602324339874,none,balanced
REP00067,Logan,Parker,Logan Parker,NovaWireless,General Support,Call Center,Customer Service Representative,False,26,network_service,billing_resolution,tech_support,billing_support,network_service|billing_resolution|generalist,none_flagged,medium,0.1359,0.7782,0.8574,0.1961,549.97,0.5581,0.0682,0.0398,0.3378,0.7865,0.4947,0.9523,0.6333,0.7949826989619377,0.5515707534056158,0.8508508508508508,0.8789060512840202,0.3806312381980038,0.47925116687423575,0.32409785106095423,0.49018330069382754,0.48393710249290833,reactive_under_stress,policy_expert|deescalation_strong
REP00068,Ashton,White,Ashton White,NovaWireless,General Support,Call Center,Customer Service Representative,False,24,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,medium,0.1359,0.6978,0.7814,0.1206,538.86,0.7019,0.1033,0.0722,0.3182,0.6857,0.462,0.8264,0.5711,0.6211072664359861,0.7614678899082569,0.6886886886886887,0.686559181068201,0.4335041812786621,0.5351555146650908,0.40816326530612235,0.438289083860154,0.5285442442084046,none,thorough_probe
REP00069,Sophia,Sanders,Sophia Sanders,NovaWireless,General Support,Call Center,Customer Service Representative,False,34,fraud_unwanted_calls,porting_transfer,fraud_unwanted_calls,porting_support,fraud_unwanted_calls|porting_transfer|generalist,none_flagged,low,0.1359,0.6367,0.6619,0.2611,512.79,0.6895,0.0597,0.0867,0.1669,0.6336,0.3521,1.0,0.3678,0.4889705882352942,0.3708646093967195,0.616116116116116,0.4547488170025293,0.8416509306717022,0.7396243562556801,0.6829301256926612,0.5227264895995125,0.22035070331141637,none,balanced
REP00070,Sara,Cooper,Sara Cooper,NovaWireless,General Support,Call Center,Customer Service Representative,False,40,porting_transfer,device_support,porting_support,device_support,porting_transfer|device_support|generalist,none_flagged,low,0.1359,0.6717,0.7427,0.1447,474.93,0.7096,0.055,0.0992,0.3358,0.75,0.3178,1.0,0.4068,0.5646626297577854,0.6944676118988046,0.5535535535535535,0.6046614119662714,0.38602643647154034,0.7700696758558012,0.6302203000405461,0.5923078554719222,0.20750868024681698,none,accountability_driven
REP00071,Aaliyah,Patel,Aaliyah Patel,NovaWireless,General Support,Call Center,Customer Service Representative,False,34,device_support,network_service,device_support,tech_support,device_support|network_service|generalist,none_flagged,low,0.1359,0.6328,0.7576,0.2077,521.79,0.6093,0.0365,0.0283,0.3287,0.6489,0.365,1.0,0.4093,0.48053633217993086,0.5193216569363359,0.9084084084084084,0.5832640052023095,0.4051793903425951,0.6181460163586792,0.6268414650628463,0.41387057786643255,0.24795424385625053,none,deescalation_strong
REP00072,Alex,Ward,Alex Ward,NovaWireless,General Support,Call Center,Customer Service Representative,False,33,network_service,billing_resolution,tech_support,billing_support,network_service|billing_resolution|generalist,none_flagged,medium,0.1359,0.6554,0.7973,0.1419,560.2,0.682,0.1232,0.01,0.3536,0.6016,0.492,0.8937,0.4034,0.5294117647058822,0.7022518765638032,1.0,0.6627641347801256,0.3380091718370649,0.5915614874779186,0.6348155156102175,0.28499418202974447,0.433682213413101,credit_leak_risk,deescalation_strong
REP00073,Andre,Walker,Andre Walker,NovaWireless,General Support,Call Center,Customer Service Representative,False,24,network_service,porting_transfer,tech_support,porting_support,network_service|porting_transfer|generalist,none_flagged,medium,0.1359,0.5287,0.6944,0.238,592.94,0.6683,0.0437,0.1434,0.2915,0.5963,0.4386,0.9326,0.6353,0.2554065743944635,0.4350847928829581,0.3323323323323323,0.3830430930224745,0.5055300782303751,0.6208359201538878,0.32139478307879443,0.4194417172708872,0.4530814722517074,policy_confusion|escalation_prone|reactive_under_stress,balanced
REP00074,Diana,Reed,Diana Reed,NovaWireless,General Support,Call Center,Customer Service Representative,False,42,network_service,billing_resolution,tech_support,billing_support,network_service|billing_resolution|generalist,none_flagged,medium,0.1359,0.6047,0.6632,0.3018,500.35,0.5959,0.088,0.1342,0.3195,0.6704,0.4736,0.8595,0.6321,0.4197664359861592,0.25771476230191825,0.3783783783783782,0.42194979219557616,0.4299973024008632,0.41716498024666426,0.32571969185025007,0.5783516530134836,0.5374280866897965,discovery_gap|reactive_under_stress,balanced
REP00075,Nathan,Lopez,Nathan Lopez,NovaWireless,General Support,Call Center,Customer Service Representative,False,38,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,medium,0.1359,0.6132,0.7404,0.2148,556.93,0.635,0.135,0.1325,0.3294,0.6655,0.5288,0.9116,0.5663,0.43814878892733555,0.49958298582151794,0.38688688688688677,0.5382144776814208,0.40329107094685723,0.5433904864843301,0.4146506284633058,0.46363145236277126,0.5166634766424805,none,balanced
REP00076,Logan,Shah,Logan Shah,NovaWireless,General Support,Call Center,Customer Service Representative,False,33,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.615,0.7327,0.2927,582.14,0.6942,0.0641,0.186,0.4045,0.7471,0.48,0.8323,0.6221,0.4420415224913494,0.28301362246316375,0.1191191191191191,0.5294812328129423,0.2007013757755597,0.5310798308406357,0.33923503176104874,0.6016518879832942,0.5597078391210866,discovery_gap|escalation_prone|credit_leak_risk,balanced
REP00077,Makayla,Williams,Makayla Williams,NovaWireless,General Support,Call Center,Customer Service Representative,False,30,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,low,0.1359,0.5735,0.7353,0.3063,521.27,0.6252,0.133,0.01,0.3262,0.6387,0.4148,1.0,0.3967,0.3522923875432526,0.24520433694745625,1.0,0.4882127679741227,0.4119233881845158,0.6422296273856407,0.6438707933504528,0.4288822397800255,0.28444945539503125,discovery_gap,deescalation_strong
REP00078,Jace,Perez,Jace Perez,NovaWireless,General Support,Call Center,Customer Service Representative,False,18,fraud_unwanted_calls,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls|network_service|generalist,none_flagged,low,0.1359,0.6263,0.7129,0.2423,519.75,0.637,0.0206,0.0758,0.1411,0.6859,0.3314,1.0,0.1943,0.4664792387543252,0.4231303864331388,0.6706706706706707,0.5142382324146105,0.9112489884003238,0.6601029990911844,0.9174212731450196,0.5336081285355857,0.13271012599300203,none,balanced
REP00079,Jada,Wong,Jada Wong,NovaWireless,General Support,Call Center,Customer Service Representative,False,43,fraud_unwanted_calls,porting_transfer,fraud_unwanted_calls,porting_support,fraud_unwanted_calls|porting_transfer|generalist,none_flagged,low,0.1359,0.7446,0.8291,0.1361,464.25,0.6453,0.01,0.0187,0.26,0.7799,0.2969,0.9967,0.617,0.7223183391003462,0.7183764247984432,0.9564564564564565,0.8033228311313103,0.5905044510385757,0.6684311198252681,0.3461278551155561,0.5191347154475769,0.2778223925602928,reactive_under_stress,deescalation_strong
REP00080,Mateo,Jenkins,Mateo Jenkins,NovaWireless,General Support,Call Center,Customer Service Representative,False,42,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,medium,0.1359,0.7015,0.6434,0.3005,519.8,0.6966,0.1026,0.1148,0.301,0.7023,0.3899,0.8656,0.5309,0.6291089965397924,0.2613288851820963,0.4754754754754754,0.499159213942573,0.47990288643107637,0.5775391669565153,0.4624949317475334,0.6555950346394332,0.42176391256707935,discovery_gap|speed_over_accuracy,balanced
REP00081,Naomi,Martinez,Naomi Martinez,NovaWireless,General Support,Call Center,Customer Service Representative,False,27,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls|device_support|generalist,none_flagged,high,0.1359,0.7252,0.6302,0.3621,582.56,0.5761,0.0839,0.1271,0.3715,0.6164,0.6233,0.7904,0.7075,0.6803633217993078,0.09007506255212683,0.41391391391391386,0.5064784708857842,0.2897221472889129,0.29831089967748886,0.2238140289228273,0.5398517543085013,0.7463803434441951,discovery_gap|credit_leak_risk|reactive_under_stress,balanced
REP00082,James,Smith,James Smith,NovaWireless,General Support,Call Center,Customer Service Representative,False,31,billing_resolution,device_support,billing_support,device_support,billing_resolution|device_support|generalist,none_flagged,medium,0.1359,0.7276,0.8093,0.2084,525.82,0.6703,0.1101,0.0588,0.2891,0.7618,0.4293,0.818,0.6489,0.6855536332179931,0.5173755907700862,0.7557557557557557,0.7574786196603143,0.5120043161586187,0.47648876197884904,0.303013920800108,0.5183506314056112,0.5392522333023421,reactive_under_stress,deescalation_strong
REP00083,Christian,Lewis,Christian Lewis,NovaWireless,General Support,Call Center,Customer Service Representative,False,40,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls|general_support|generalist,none_flagged,medium,0.1359,0.5648,0.6727,0.2858,573.29,0.6227,0.144,0.1491,0.3338,0.563,0.5609,0.7917,0.5581,0.33347750865051895,0.302196274673339,0.3038038038038037,0.39198147277186135,0.39142163474507696,0.3705673816888011,0.4257332071901607,0.3975725125146964,0.6326711777297057,discovery_gap|policy_confusion|escalation_prone,balanced
REP00084,Kimberly,Stewart,Kimberly Stewart,NovaWireless,General Support,Call Center,Customer Service Representative,False,39,porting_transfer,network_service,porting_support,tech_support,porting_transfer|network_service|generalist,none_flagged,low,0.1359,0.6236,0.6733,0.3109,533.37,0.6347,0.0941,0.0598,0.3184,0.651,0.4009,0.9162,0.3475,0.4606401384083046,0.23241590214067276,0.7507507507507507,0.4563949651819609,0.4329646614513083,0.5488517165891869,0.7103662657115827,0.5340686745590204,0.31754894326990957,discovery_gap,deescalation_strong
REP00085,Kyle,Khan,Kyle Khan,NovaWireless,General Support,Call Center,Customer Service Representative,False,27,general_support,porting_transfer,general_support,porting_support,general_support|porting_transfer|generalist,none_flagged,low,0.1359,0.5733,0.6962,0.2299,556.16,0.6048,0.0805,0.1041,0.2979,0.6421,0.4276,1.0,0.3937,0.3518598615916955,0.4576035585209898,0.5290290290290289,0.4337662692147105,0.488265443755058,0.6113299000302939,0.6479253953236925,0.4884183432290773,0.2939264749701437,none,balanced
REP00086,Olivia,Jenkins,Olivia Jenkins,NovaWireless,General Support,Call Center,Customer Service Representative,False,31,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.5545,0.7961,0.1534,529.62,0.6214,0.1204,0.1339,0.3554,0.668,0.467,0.8764,0.5254,0.31120242214532867,0.6702807895468446,0.3798798798798798,0.5519951084374355,0.3331534933908822,0.4775231785354979,0.46992836869847276,0.390279011499149,0.4756115757173866,policy_confusion|credit_leak_risk,balanced
REP00087,Elijah,Young,Elijah Young,NovaWireless,General Support,Call Center,Customer Service Representative,False,32,network_service,general_support,tech_support,general_support,network_service|general_support|generalist,none_flagged,medium,0.1359,0.6314,0.6883,0.2645,540.78,0.7272,0.0693,0.1134,0.2719,0.6978,0.4461,0.8207,0.6631,0.477508650519031,0.36141228801779257,0.4824824824824824,0.4856336595174906,0.5584030213110333,0.5661469884422103,0.2838221381267738,0.5862979441440225,0.5569615224903072,reactive_under_stress,balanced
REP00088,Elliot,Robinson,Elliot Robinson,NovaWireless,General Support,Call Center,Customer Service Representative,False,34,fraud_unwanted_calls,porting_transfer,fraud_unwanted_calls,porting_support,fraud_unwanted_calls|porting_transfer|generalist,none_flagged,medium,0.1359,0.7001,0.8037,0.2154,500.04,0.8074,0.0916,0.0139,0.2023,0.7426,0.3734,0.8875,0.4376,0.6260813148788926,0.4979149291075896,0.9804804804804805,0.7199754701995018,0.7461559212301052,0.7735306781334499,0.5885930531152859,0.49615507488039406,0.35325186685572335,none,accountability_driven|deescalation_strong
REP00089,Laura,Davis,Laura Davis,NovaWireless,General Support,Call Center,Customer Service Representative,False,42,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,low,0.1359,0.6128,0.6126,0.3128,516.0,0.6231,0.0475,0.1286,0.2907,0.6843,0.3006,1.0,0.2868,0.43728373702422146,0.2271337225465666,0.40640640640640635,0.36052813758284585,0.5076881575397896,0.6390487730990608,0.7924043789701312,0.6702235936009253,0.1444842000934218,discovery_gap|speed_over_accuracy,balanced
REP00090,Lauren,James,Lauren James,NovaWireless,General Support,Call Center,Customer Service Representative,False,36,billing_resolution,porting_transfer,billing_support,porting_support,billing_resolution|porting_transfer|generalist,none_flagged,high,0.1359,0.5478,0.6075,0.2908,606.83,0.7141,0.0885,0.1043,0.4393,0.512,0.6324,0.6928,0.7144,0.296712802768166,0.28829580205727,0.528028028028028,0.28316916143956156,0.10682492581602365,0.3818240637891248,0.2144884443843762,0.4084144559245464,0.8320889999623257,discovery_gap|policy_confusion|credit_leak_risk,balanced
REP00091,Landon,Chen,Landon Chen,NovaWireless,General Support,Call Center,Customer Service Representative,False,36,billing_resolution,general_support,billing_support,general_support,billing_resolution|general_support|generalist,none_flagged,low,0.1359,0.6996,0.7562,0.2486,502.38,0.7049,0.1215,0.1008,0.2939,0.6498,0.3095,0.8946,0.4304,0.625,0.40561579093689193,0.5455455455455455,0.6535540915395284,0.4990558403021311,0.6274053535342201,0.5983240978510609,0.4172168198212707,0.29147069972664585,none,balanced
REP00092,Leo,Davis,Leo Davis,NovaWireless,General Support,Call Center,Customer Service Representative,False,44,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,medium,0.1359,0.7248,0.6236,0.3019,519.94,0.5623,0.0121,0.01,0.2525,0.7124,0.3235,0.8802,0.5207,0.6794982698961938,0.2574367528495969,1.0,0.49689199209095414,0.6107364445643377,0.39289168203175745,0.47628057845654814,0.6988184412341716,0.35089077308885935,discovery_gap|speed_over_accuracy,deescalation_strong
REP00093,Jose,Williams,Jose Williams,NovaWireless,General Support,Call Center,Customer Service Representative,False,37,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,medium,0.1359,0.5725,0.7684,0.1681,545.29,0.6382,0.1611,0.1368,0.291,0.7081,0.4656,0.8291,0.6999,0.3501297577854671,0.629413400055602,0.36536536536536535,0.5330399135667974,0.5068788777987592,0.442141823527725,0.23408568725503454,0.4912759016555242,0.5816917030873902,reactive_under_stress,balanced
REP00094,Penelope,Stewart,Penelope Stewart,NovaWireless,General Support,Call Center,Customer Service Representative,False,36,billing_resolution,device_support,billing_support,device_support,billing_resolution|device_support|generalist,none_flagged,medium,0.1359,0.6683,0.7671,0.1302,524.11,0.5708,0.0492,0.1719,0.3293,0.6626,0.429,0.9348,0.4804,0.5573096885813149,0.7347789824854045,0.1896896896896897,0.6348268276471069,0.4035608308605342,0.4759826178125346,0.5307473982970672,0.42207395921533586,0.3805581066967148,escalation_prone,balanced
REP00095,Charles,Roberts,Charles Roberts,NovaWireless,General Support,Call Center,Customer Service Representative,False,23,device_support,network_service,device_support,tech_support,device_support|network_service|generalist,none_flagged,low,0.1359,0.6448,0.7336,0.2365,514.49,0.6398,0.0163,0.1091,0.3417,0.6726,0.3523,0.9169,0.3492,0.5064878892733564,0.43925493466777876,0.5040040040040039,0.5629526825007559,0.3701106015646075,0.5574768541893405,0.7080686579267468,0.48414269784129055,0.27709659838917167,none,balanced
REP00096,Anthony,Gonzalez,Anthony Gonzalez,NovaWireless,General Support,Call Center,Customer Service Representative,False,29,device_support,general_support,device_support,general_support,device_support|general_support|generalist,none_flagged,medium,0.1359,0.6228,0.6074,0.3154,577.83,0.6413,0.1217,0.0248,0.3004,0.6122,0.4493,0.9247,0.6782,0.45891003460207613,0.21990547678621075,0.9259259259259259,0.3641290811013156,0.4815214459131373,0.5697797571629996,0.26341397486146767,0.5649201933782493,0.4855104079314232,discovery_gap|reactive_under_stress,deescalation_strong
REP00097,Carter,Stewart,Carter Stewart,NovaWireless,General Support,Call Center,Customer Service Representative,False,22,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls|general_support|generalist,none_flagged,low,0.1359,0.6773,0.7024,0.2324,502.42,0.6872,0.087,0.0612,0.3282,0.6898,0.2415,1.0,0.2317,0.576773356401384,0.4506533222129553,0.7437437437437437,0.5548221844420236,0.4065281899109793,0.7361405634656165,0.8668739018786322,0.5542573776537996,0.07276990963691157,none,balanced
REP00098,Alexander,Davis,Alexander Davis,NovaWireless,General Support,Call Center,Customer Service Representative,False,27,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,0.6852,0.8443,0.1416,517.39,0.6106,0.01,0.1002,0.2117,0.7435,0.4563,0.9524,0.6615,0.5938581314878894,0.7030859049207673,0.5485485485485485,0.7601745581156507,0.7207984893444834,0.5589011248617766,0.28598459251250175,0.441248889650766,0.4632137190623638,reactive_under_stress,balanced
REP00099,Casey,Ortiz,Casey Ortiz,NovaWireless,General Support,Call Center,Customer Service Representative,False,25,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,medium,0.1359,0.7101,0.6548,0.2481,488.19,0.761,0.118,0.1337,0.4064,0.6927,0.3924,0.935,0.5416,0.6477076124567472,0.4070058381984988,0.3808808808808807,0.524269894993977,0.19557593741570012,0.7643343362717121,0.44803351804297875,0.6248023881382667,0.3746415086825301,credit_leak_risk,accountability_driven
REP00100,Jonathan,Peterson,Jonathan Peterson,NovaWireless,General Support,Call Center,Customer Service Representative,False,28,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls,network_service|fraud_unwanted_calls|generalist,none_flagged,low,0.1359,0.6241,0.7297,0.2106,492.64,0.6725,0.0464,0.0978,0.3032,0.6439,0.263,1.0,0.26,0.46172145328719716,0.5112593828190158,0.5605605605605605,0.535160310554833,0.47396816833018607,0.7138745834595577,0.8286254899310718,0.44476408650075067,0.10220600381432927,none,balanced
REP00101,Liam,Ward,Liam Ward,NovaWireless,General Support,Call Center,Customer Service Representative,False,32,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support|fraud_unwanted_calls|generalist,none_flagged,high,0.1359,0.5131,0.5422,0.3155,570.67,0.5486,0.0609,0.1405,0.3378,0.4843,0.681,0.7431,0.5194,0.22166955017301035,0.21962746733388938,0.34684684684684675,0.15507888049565918,0.3806312381980038,0.19582866614805586,0.47803757264495206,0.455755894590846,0.7548140368484897,discovery_gap|policy_confusion|escalation_prone,balanced
REP00102,Oliver,Cooper,Oliver Cooper,NovaWireless,General Support,Call Center,Customer Service Representative,False,33,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls|device_support|generalist,none_flagged,low,0.1359,0.6804,0.7266,0.1997,508.69,0.7279,0.046,0.0893,0.1649,0.6879,0.2652,0.9759,0.4325,0.5834775086505191,0.5415624131220462,0.603103103103103,0.5917387543252596,0.8470461289452388,0.7667957505706587,0.5954858764697932,0.5177278401997503,0.19258149501877614,none,accountability_driven
REP00103,Jeremiah,Murphy,Jeremiah Murphy,NovaWireless,General Support,Call Center,Customer Service Representative,False,28,device_support,network_service,device_support,tech_support,device_support|network_service|generalist,none_flagged,low,0.1359,0.6757,0.6145,0.3271,526.65,0.6262,0.0339,0.0756,0.2405,0.6642,0.2644,1.0,0.2204,0.5733131487889273,0.1873783708646094,0.6716716716716716,0.4311780723140199,0.643107634205557,0.6437443199030597,0.8821462359778348,0.6362213235536023,0.08731937064357521,discovery_gap,balanced
